"V1","station","year","species","stage","phenology","DOY","lat","lon","dataset","tmax","tmax_dynamic","med_month"
16810,"luquillo",1996,"Hirtella rugosa","ffdbasket",1996-05-01,122,18.43,-66.01,"nectar",29.8,TRUE,1
16811,"luquillo",1997,"Hirtella rugosa","ffdbasket",1997-01-28,28,18.43,-66.01,"nectar",28.4,TRUE,1
16812,"luquillo",1998,"Hirtella rugosa","ffdbasket",1998-03-24,83,18.43,-66.01,"nectar",30.1,TRUE,1
16813,"luquillo",1999,"Hirtella rugosa","ffdbasket",1999-01-19,19,18.43,-66.01,"nectar",28.8,TRUE,1
16814,"luquillo",2000,"Hirtella rugosa","ffdbasket",2000-01-19,19,18.43,-66.01,"nectar",28.2,TRUE,1
16815,"luquillo",2001,"Hirtella rugosa","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
16816,"luquillo",2002,"Hirtella rugosa","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
16817,"luquillo",2003,"Hirtella rugosa","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16818,"luquillo",2004,"Hirtella rugosa","ffdbasket",2004-02-04,35,18.43,-66.01,"nectar",28.5,TRUE,1
16819,"luquillo",2005,"Hirtella rugosa","ffdbasket",2005-11-30,334,18.43,-66.01,"nectar",28.3,TRUE,1
16820,"luquillo",2006,"Hirtella rugosa","ffdbasket",2006-01-12,12,18.43,-66.01,"nectar",29,TRUE,1
16821,"luquillo",2007,"Hirtella rugosa","ffdbasket",2007-03-21,80,18.43,-66.01,"nectar",29.2,TRUE,1
16822,"luquillo",2007,"Hirtella rugosa","ffdbasket",2007-03-07,66,18.43,-66.01,"nectar",29.2,TRUE,1
16823,"luquillo",1992,"Homalium racemosum","ffdbasket",1992-07-07,189,18.43,-66.01,"nectar",29.2,TRUE,1
16824,"luquillo",1992,"Homalium racemosum","ffdbasket",1992-04-08,99,18.43,-66.01,"nectar",29.2,TRUE,1
16825,"luquillo",1993,"Homalium racemosum","ffdbasket",1993-08-04,216,18.43,-66.01,"nectar",29.3,TRUE,1
16826,"luquillo",1993,"Homalium racemosum","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",29.3,TRUE,1
16827,"luquillo",1994,"Homalium racemosum","ffdbasket",1994-02-02,33,18.43,-66.01,"nectar",29.6,TRUE,1
16828,"luquillo",1994,"Homalium racemosum","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",29.6,TRUE,1
16829,"luquillo",1995,"Homalium racemosum","ffdbasket",1995-03-08,67,18.43,-66.01,"nectar",29.9,TRUE,1
16830,"luquillo",1996,"Homalium racemosum","ffdbasket",1996-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,1
16831,"luquillo",1997,"Homalium racemosum","ffdbasket",1997-01-14,14,18.43,-66.01,"nectar",28.4,TRUE,1
16832,"luquillo",1998,"Homalium racemosum","ffdbasket",1998-02-11,42,18.43,-66.01,"nectar",30.1,TRUE,1
16833,"luquillo",1999,"Homalium racemosum","ffdbasket",1999-01-10,10,18.43,-66.01,"nectar",28.8,TRUE,1
16834,"luquillo",2000,"Homalium racemosum","ffdbasket",2000-03-14,74,18.43,-66.01,"nectar",28.2,TRUE,1
16835,"luquillo",2001,"Homalium racemosum","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
16836,"luquillo",2002,"Homalium racemosum","ffdbasket",2002-01-23,23,18.43,-66.01,"nectar",29.4,TRUE,1
16837,"luquillo",2003,"Homalium racemosum","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16838,"luquillo",2004,"Homalium racemosum","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
16839,"luquillo",2005,"Homalium racemosum","ffdbasket",2005-04-06,96,18.43,-66.01,"nectar",28.3,TRUE,1
16840,"luquillo",2006,"Homalium racemosum","ffdbasket",2006-02-22,53,18.43,-66.01,"nectar",29,TRUE,1
16841,"luquillo",2006,"Homalium racemosum","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",29,TRUE,1
16842,"luquillo",2007,"Homalium racemosum","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16843,"luquillo",2007,"Homalium racemosum","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16844,"luquillo",1992,"Inga laurina","ffdbasket",1992-07-07,189,18.43,-66.01,"nectar",29.2,TRUE,1
16845,"luquillo",1992,"Inga laurina","ffdbasket",1992-04-15,106,18.43,-66.01,"nectar",29.2,TRUE,1
16846,"luquillo",1993,"Inga laurina","ffdbasket",1993-02-02,33,18.43,-66.01,"nectar",29.3,TRUE,1
16847,"luquillo",1993,"Inga laurina","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",29.3,TRUE,1
16848,"luquillo",1994,"Inga laurina","ffdbasket",1994-01-12,12,18.43,-66.01,"nectar",29.6,TRUE,1
16849,"luquillo",1994,"Inga laurina","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",29.6,TRUE,1
16850,"luquillo",1995,"Inga laurina","ffdbasket",1995-02-01,32,18.43,-66.01,"nectar",29.9,TRUE,1
16851,"luquillo",1996,"Inga laurina","ffdbasket",1996-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,1
16852,"luquillo",1997,"Inga laurina","ffdbasket",1997-01-14,14,18.43,-66.01,"nectar",28.4,TRUE,1
16853,"luquillo",1998,"Inga laurina","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",30.1,TRUE,1
16854,"luquillo",1999,"Inga laurina","ffdbasket",1999-01-19,19,18.43,-66.01,"nectar",28.8,TRUE,1
16855,"luquillo",2000,"Inga laurina","ffdbasket",2000-01-19,19,18.43,-66.01,"nectar",28.2,TRUE,1
16856,"luquillo",2001,"Inga laurina","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
16857,"luquillo",2002,"Inga laurina","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
16858,"luquillo",2003,"Inga laurina","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16859,"luquillo",2004,"Inga laurina","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
16860,"luquillo",2005,"Inga laurina","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",28.3,TRUE,1
16861,"luquillo",2006,"Inga laurina","ffdbasket",2006-01-12,12,18.43,-66.01,"nectar",29,TRUE,1
16862,"luquillo",2006,"Inga laurina","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",29,TRUE,1
16863,"luquillo",2007,"Inga laurina","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16864,"luquillo",2007,"Inga laurina","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16865,"luquillo",1992,"Inga vera","ffdbasket",1992-07-21,203,18.43,-66.01,"nectar",29.2,TRUE,1
16866,"luquillo",1992,"Inga vera","ffdbasket",1992-04-01,92,18.43,-66.01,"nectar",29.2,TRUE,1
16867,"luquillo",1993,"Inga vera","ffdbasket",1993-01-12,12,18.43,-66.01,"nectar",29.3,TRUE,1
16868,"luquillo",1993,"Inga vera","ffdbasket",1993-01-27,27,18.43,-66.01,"nectar",29.3,TRUE,1
16869,"luquillo",1994,"Inga vera","ffdbasket",1994-01-03,3,18.43,-66.01,"nectar",29.6,TRUE,1
16870,"luquillo",1994,"Inga vera","ffdbasket",1994-01-25,25,18.43,-66.01,"nectar",29.6,TRUE,1
16871,"luquillo",1995,"Inga vera","ffdbasket",1995-01-04,4,18.43,-66.01,"nectar",29.9,TRUE,1
16872,"luquillo",1996,"Inga vera","ffdbasket",1996-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,1
16873,"luquillo",1997,"Inga vera","ffdbasket",1997-01-14,14,18.43,-66.01,"nectar",28.4,TRUE,1
16874,"luquillo",1998,"Inga vera","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",30.1,TRUE,1
16875,"luquillo",1999,"Inga vera","ffdbasket",1999-02-16,47,18.43,-66.01,"nectar",28.8,TRUE,1
16876,"luquillo",2000,"Inga vera","ffdbasket",2000-01-19,19,18.43,-66.01,"nectar",28.2,TRUE,1
16877,"luquillo",2001,"Inga vera","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
16878,"luquillo",2002,"Inga vera","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
16879,"luquillo",2003,"Inga vera","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16880,"luquillo",2004,"Inga vera","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
16881,"luquillo",2005,"Inga vera","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",28.3,TRUE,1
16882,"luquillo",2006,"Inga vera","ffdbasket",2006-01-12,12,18.43,-66.01,"nectar",29,TRUE,1
16883,"luquillo",2006,"Inga vera","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",29,TRUE,1
16884,"luquillo",2007,"Inga vera","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16885,"luquillo",2007,"Inga vera","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16886,"luquillo",1992,"Ipomoea setifera","ffdbasket",1992-12-23,358,18.43,-66.01,"nectar",29.2,TRUE,1
16887,"luquillo",1993,"Ipomoea setifera","ffdbasket",1993-02-02,33,18.43,-66.01,"nectar",29.3,TRUE,1
16888,"luquillo",1993,"Ipomoea setifera","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",29.3,TRUE,1
16889,"luquillo",1994,"Ipomoea setifera","ffdbasket",1994-01-12,12,18.43,-66.01,"nectar",29.6,TRUE,1
16890,"luquillo",1994,"Ipomoea setifera","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",29.6,TRUE,1
16891,"luquillo",1995,"Ipomoea setifera","ffdbasket",1995-01-04,4,18.43,-66.01,"nectar",29.9,TRUE,1
16892,"luquillo",1996,"Ipomoea setifera","ffdbasket",1996-01-26,26,18.43,-66.01,"nectar",29.8,TRUE,1
16893,"luquillo",1997,"Ipomoea setifera","ffdbasket",1997-01-28,28,18.43,-66.01,"nectar",28.4,TRUE,1
16894,"luquillo",1998,"Ipomoea setifera","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",30.1,TRUE,1
16895,"luquillo",1999,"Ipomoea setifera","ffdbasket",1999-01-19,19,18.43,-66.01,"nectar",28.8,TRUE,1
16896,"luquillo",2000,"Ipomoea setifera","ffdbasket",2000-02-01,32,18.43,-66.01,"nectar",28.2,TRUE,1
16897,"luquillo",2001,"Ipomoea setifera","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
16898,"luquillo",2002,"Ipomoea setifera","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
16899,"luquillo",2003,"Ipomoea setifera","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16900,"luquillo",2004,"Ipomoea setifera","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
16901,"luquillo",2005,"Ipomoea setifera","ffdbasket",2005-02-09,40,18.43,-66.01,"nectar",28.3,TRUE,1
16902,"luquillo",2006,"Ipomoea setifera","ffdbasket",2006-02-22,53,18.43,-66.01,"nectar",29,TRUE,1
16903,"luquillo",1992,"Ipomoea tiliacea","ffdbasket",1992-07-07,189,18.43,-66.01,"nectar",29.2,TRUE,1
16904,"luquillo",1992,"Ipomoea tiliacea","ffdbasket",1992-04-01,92,18.43,-66.01,"nectar",29.2,TRUE,1
16905,"luquillo",1993,"Ipomoea tiliacea","ffdbasket",1993-01-12,12,18.43,-66.01,"nectar",29.3,TRUE,1
16906,"luquillo",1993,"Ipomoea tiliacea","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",29.3,TRUE,1
16907,"luquillo",1994,"Ipomoea tiliacea","ffdbasket",1994-01-03,3,18.43,-66.01,"nectar",29.6,TRUE,1
16908,"luquillo",1994,"Ipomoea tiliacea","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",29.6,TRUE,1
16909,"luquillo",1995,"Ipomoea tiliacea","ffdbasket",1995-01-04,4,18.43,-66.01,"nectar",29.9,TRUE,1
16910,"luquillo",1996,"Ipomoea tiliacea","ffdbasket",1996-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,1
16911,"luquillo",1997,"Ipomoea tiliacea","ffdbasket",1997-01-14,14,18.43,-66.01,"nectar",28.4,TRUE,1
16912,"luquillo",1998,"Ipomoea tiliacea","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",30.1,TRUE,1
16913,"luquillo",1999,"Ipomoea tiliacea","ffdbasket",1999-01-10,10,18.43,-66.01,"nectar",28.8,TRUE,1
16914,"luquillo",2000,"Ipomoea tiliacea","ffdbasket",2000-01-19,19,18.43,-66.01,"nectar",28.2,TRUE,1
16915,"luquillo",2001,"Ipomoea tiliacea","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
16916,"luquillo",2002,"Ipomoea tiliacea","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
16917,"luquillo",2003,"Ipomoea tiliacea","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16918,"luquillo",2004,"Ipomoea tiliacea","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
16919,"luquillo",2005,"Ipomoea tiliacea","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",28.3,TRUE,1
16920,"luquillo",2006,"Ipomoea tiliacea","ffdbasket",2006-01-12,12,18.43,-66.01,"nectar",29,TRUE,1
16921,"luquillo",2006,"Ipomoea tiliacea","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",29,TRUE,1
16922,"luquillo",2007,"Ipomoea tiliacea","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16923,"luquillo",2007,"Ipomoea tiliacea","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16924,"luquillo",1992,"Ixora ferrea","ffdbasket",1992-08-19,232,18.43,-66.01,"nectar",30.9,TRUE,5
16925,"luquillo",1993,"Ixora ferrea","ffdbasket",1993-06-23,174,18.43,-66.01,"nectar",31.4,TRUE,5
16926,"luquillo",1994,"Ixora ferrea","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",32,TRUE,5
16927,"luquillo",1995,"Ixora ferrea","ffdbasket",1995-01-18,18,18.43,-66.01,"nectar",31.8,TRUE,5
16928,"luquillo",1996,"Ixora ferrea","ffdbasket",1996-10-25,299,18.43,-66.01,"nectar",31.1,TRUE,5
16929,"luquillo",1997,"Ixora ferrea","ffdbasket",1997-08-12,224,18.43,-66.01,"nectar",31.9,TRUE,5
16930,"luquillo",1998,"Ixora ferrea","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",31.6,TRUE,5
16931,"luquillo",1999,"Ixora ferrea","ffdbasket",1999-05-11,131,18.43,-66.01,"nectar",32.1,TRUE,5
16932,"luquillo",2000,"Ixora ferrea","ffdbasket",2000-06-07,159,18.43,-66.01,"nectar",31,TRUE,5
16933,"luquillo",2001,"Ixora ferrea","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",31.9,TRUE,5
16934,"luquillo",2002,"Ixora ferrea","ffdbasket",2002-02-06,37,18.43,-66.01,"nectar",31,TRUE,5
16935,"luquillo",2003,"Ixora ferrea","ffdbasket",2003-05-14,134,18.43,-66.01,"nectar",31.3,TRUE,5
16936,"luquillo",2004,"Ixora ferrea","ffdbasket",2004-06-23,175,18.43,-66.01,"nectar",30.8,TRUE,5
16937,"luquillo",2005,"Ixora ferrea","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",31.4,TRUE,5
16938,"luquillo",2006,"Ixora ferrea","ffdbasket",2006-07-26,207,18.43,-66.01,"nectar",31.4,TRUE,5
16939,"luquillo",2006,"Ixora ferrea","ffdbasket",2006-10-19,292,18.43,-66.01,"nectar",31.4,TRUE,5
16940,"luquillo",2007,"Ixora ferrea","ffdbasket",2007-07-11,192,18.43,-66.01,"nectar",31.8,TRUE,5
16941,"luquillo",2007,"Ixora ferrea","ffdbasket",2007-05-30,150,18.43,-66.01,"nectar",31.8,TRUE,5
16942,"luquillo",1992,"Laetia procera","ffdbasket",1992-08-04,217,18.43,-66.01,"nectar",31.4,TRUE,4
16943,"luquillo",1992,"Laetia procera","ffdbasket",1992-08-26,239,18.43,-66.01,"nectar",31.4,TRUE,4
16944,"luquillo",1993,"Laetia procera","ffdbasket",1993-01-26,26,18.43,-66.01,"nectar",31.5,TRUE,4
16945,"luquillo",1993,"Laetia procera","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",31.5,TRUE,4
16946,"luquillo",1994,"Laetia procera","ffdbasket",1994-01-03,3,18.43,-66.01,"nectar",30.9,TRUE,4
16947,"luquillo",1994,"Laetia procera","ffdbasket",1994-01-12,12,18.43,-66.01,"nectar",30.9,TRUE,4
16948,"luquillo",1995,"Laetia procera","ffdbasket",1995-07-11,192,18.43,-66.01,"nectar",31.5,TRUE,4
16949,"luquillo",1996,"Laetia procera","ffdbasket",1996-04-02,93,18.43,-66.01,"nectar",30.6,TRUE,4
16950,"luquillo",1997,"Laetia procera","ffdbasket",1997-06-03,154,18.43,-66.01,"nectar",30.7,TRUE,4
16951,"luquillo",1998,"Laetia procera","ffdbasket",1998-06-16,167,18.43,-66.01,"nectar",30.2,TRUE,4
16952,"luquillo",1999,"Laetia procera","ffdbasket",1999-05-26,146,18.43,-66.01,"nectar",30.6,TRUE,4
16953,"luquillo",2000,"Laetia procera","ffdbasket",2000-07-05,187,18.43,-66.01,"nectar",30.1,TRUE,4
16954,"luquillo",2001,"Laetia procera","ffdbasket",2001-01-31,31,18.43,-66.01,"nectar",30.9,TRUE,4
16955,"luquillo",2002,"Laetia procera","ffdbasket",2002-04-17,107,18.43,-66.01,"nectar",29.8,TRUE,4
16956,"luquillo",2003,"Laetia procera","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",30,TRUE,4
16957,"luquillo",2004,"Laetia procera","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,4
16958,"luquillo",2005,"Laetia procera","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",31.1,TRUE,4
16959,"luquillo",2006,"Laetia procera","ffdbasket",2006-03-07,66,18.43,-66.01,"nectar",30.5,TRUE,4
16960,"luquillo",2006,"Laetia procera","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",30.5,TRUE,4
16961,"luquillo",2007,"Laetia procera","ffdbasket",2007-06-13,164,18.43,-66.01,"nectar",30.7,TRUE,4
16962,"luquillo",2007,"Laetia procera","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",30.7,TRUE,4
16963,"luquillo",1993,"Macfadyena unguis-cati","ffdbasket",1993-05-12,132,18.43,-66.01,"nectar",31.4,TRUE,5
16964,"luquillo",1994,"Macfadyena unguis-cati","ffdbasket",1994-05-04,124,18.43,-66.01,"nectar",32,TRUE,5
16965,"luquillo",1995,"Macfadyena unguis-cati","ffdbasket",1995-05-17,137,18.43,-66.01,"nectar",31.8,TRUE,5
16966,"luquillo",1996,"Macfadyena unguis-cati","ffdbasket",1996-05-01,122,18.43,-66.01,"nectar",31.1,TRUE,5
16967,"luquillo",1997,"Macfadyena unguis-cati","ffdbasket",1997-06-03,154,18.43,-66.01,"nectar",31.9,TRUE,5
16968,"luquillo",1998,"Macfadyena unguis-cati","ffdbasket",1998-02-24,55,18.43,-66.01,"nectar",31.6,TRUE,5
16969,"luquillo",1999,"Macfadyena unguis-cati","ffdbasket",1999-06-10,161,18.43,-66.01,"nectar",32.1,TRUE,5
16970,"luquillo",2000,"Macfadyena unguis-cati","ffdbasket",2000-05-24,145,18.43,-66.01,"nectar",31,TRUE,5
16971,"luquillo",2001,"Macfadyena unguis-cati","ffdbasket",2001-04-11,101,18.43,-66.01,"nectar",31.9,TRUE,5
16972,"luquillo",2002,"Macfadyena unguis-cati","ffdbasket",2002-05-01,121,18.43,-66.01,"nectar",31,TRUE,5
16973,"luquillo",2003,"Macfadyena unguis-cati","ffdbasket",2003-03-18,77,18.43,-66.01,"nectar",31.3,TRUE,5
16974,"luquillo",2004,"Macfadyena unguis-cati","ffdbasket",2004-04-28,119,18.43,-66.01,"nectar",30.8,TRUE,5
16975,"luquillo",2005,"Macfadyena unguis-cati","ffdbasket",2005-05-04,124,18.43,-66.01,"nectar",31.4,TRUE,5
16976,"luquillo",2006,"Macfadyena unguis-cati","ffdbasket",2006-04-19,109,18.43,-66.01,"nectar",31.4,TRUE,5
16977,"luquillo",2006,"Macfadyena unguis-cati","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",31.4,TRUE,5
16978,"luquillo",2007,"Macfadyena unguis-cati","ffdbasket",2007-05-16,136,18.43,-66.01,"nectar",31.8,TRUE,5
16979,"luquillo",2007,"Macfadyena unguis-cati","ffdbasket",2007-02-21,52,18.43,-66.01,"nectar",31.8,TRUE,5
16980,"luquillo",1992,"Manilkara bidentata","ffdbasket",1992-04-01,92,18.43,-66.01,"nectar",29.2,TRUE,1
16981,"luquillo",1993,"Manilkara bidentata","ffdbasket",1993-07-07,188,18.43,-66.01,"nectar",29.3,TRUE,1
16982,"luquillo",1993,"Manilkara bidentata","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",29.3,TRUE,1
16983,"luquillo",1994,"Manilkara bidentata","ffdbasket",1994-01-18,18,18.43,-66.01,"nectar",29.6,TRUE,1
16984,"luquillo",1994,"Manilkara bidentata","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",29.6,TRUE,1
16985,"luquillo",1995,"Manilkara bidentata","ffdbasket",1995-01-18,18,18.43,-66.01,"nectar",29.9,TRUE,1
16986,"luquillo",1996,"Manilkara bidentata","ffdbasket",1996-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,1
16987,"luquillo",1997,"Manilkara bidentata","ffdbasket",1997-01-14,14,18.43,-66.01,"nectar",28.4,TRUE,1
16988,"luquillo",1998,"Manilkara bidentata","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",30.1,TRUE,1
16989,"luquillo",1999,"Manilkara bidentata","ffdbasket",1999-01-19,19,18.43,-66.01,"nectar",28.8,TRUE,1
16990,"luquillo",2000,"Manilkara bidentata","ffdbasket",2000-02-29,60,18.43,-66.01,"nectar",28.2,TRUE,1
16991,"luquillo",2001,"Manilkara bidentata","ffdbasket",2001-01-31,31,18.43,-66.01,"nectar",29.6,TRUE,1
16992,"luquillo",2002,"Manilkara bidentata","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
16993,"luquillo",2003,"Manilkara bidentata","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
16994,"luquillo",2004,"Manilkara bidentata","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
16995,"luquillo",2005,"Manilkara bidentata","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",28.3,TRUE,1
16996,"luquillo",2006,"Manilkara bidentata","ffdbasket",2006-01-12,12,18.43,-66.01,"nectar",29,TRUE,1
16997,"luquillo",2006,"Manilkara bidentata","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",29,TRUE,1
16998,"luquillo",2007,"Manilkara bidentata","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
16999,"luquillo",2007,"Manilkara bidentata","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
17000,"luquillo",1992,"Marcgravia rectiflora","ffdbasket",1992-07-07,189,18.43,-66.01,"nectar",29.2,TRUE,1
17001,"luquillo",1992,"Marcgravia rectiflora","ffdbasket",1992-04-01,92,18.43,-66.01,"nectar",29.2,TRUE,1
17002,"luquillo",1993,"Marcgravia rectiflora","ffdbasket",1993-01-12,12,18.43,-66.01,"nectar",29.3,TRUE,1
17003,"luquillo",1993,"Marcgravia rectiflora","ffdbasket",1993-01-08,8,18.43,-66.01,"nectar",29.3,TRUE,1
17004,"luquillo",1994,"Marcgravia rectiflora","ffdbasket",1994-01-03,3,18.43,-66.01,"nectar",29.6,TRUE,1
17005,"luquillo",1994,"Marcgravia rectiflora","ffdbasket",1994-01-04,4,18.43,-66.01,"nectar",29.6,TRUE,1
17006,"luquillo",1995,"Marcgravia rectiflora","ffdbasket",1995-01-04,4,18.43,-66.01,"nectar",29.9,TRUE,1
17007,"luquillo",1996,"Marcgravia rectiflora","ffdbasket",1996-01-08,8,18.43,-66.01,"nectar",29.8,TRUE,1
17008,"luquillo",1997,"Marcgravia rectiflora","ffdbasket",1997-01-14,14,18.43,-66.01,"nectar",28.4,TRUE,1
17009,"luquillo",1998,"Marcgravia rectiflora","ffdbasket",1998-01-28,28,18.43,-66.01,"nectar",30.1,TRUE,1
17010,"luquillo",1999,"Marcgravia rectiflora","ffdbasket",1999-01-10,10,18.43,-66.01,"nectar",28.8,TRUE,1
17011,"luquillo",2000,"Marcgravia rectiflora","ffdbasket",2000-01-19,19,18.43,-66.01,"nectar",28.2,TRUE,1
17012,"luquillo",2001,"Marcgravia rectiflora","ffdbasket",2001-01-17,17,18.43,-66.01,"nectar",29.6,TRUE,1
17013,"luquillo",2002,"Marcgravia rectiflora","ffdbasket",2002-01-09,9,18.43,-66.01,"nectar",29.4,TRUE,1
17014,"luquillo",2003,"Marcgravia rectiflora","ffdbasket",2003-01-09,9,18.43,-66.01,"nectar",29.9,TRUE,1
17015,"luquillo",2004,"Marcgravia rectiflora","ffdbasket",2004-01-08,8,18.43,-66.01,"nectar",28.5,TRUE,1
17016,"luquillo",2005,"Marcgravia rectiflora","ffdbasket",2005-01-12,12,18.43,-66.01,"nectar",28.3,TRUE,1
17017,"luquillo",2006,"Marcgravia rectiflora","ffdbasket",2006-01-12,12,18.43,-66.01,"nectar",29,TRUE,1
17018,"luquillo",2006,"Marcgravia rectiflora","ffdbasket",2006-08-24,236,18.43,-66.01,"nectar",29,TRUE,1
17019,"luquillo",2007,"Marcgravia rectiflora","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
17020,"luquillo",2007,"Marcgravia rectiflora","ffdbasket",2007-01-10,10,18.43,-66.01,"nectar",29.2,TRUE,1
17021,"luquillo",1992,"Margaritaria nobilis","ffdbasket",1992-04-22,113,18.43,-66.01,"nectar",32,TRUE,6
17022,"luquillo",1993,"Margaritaria nobilis","ffdbasket",1993-05-26,146,18.43,-66.01,"nectar",32.4,TRUE,6
17023,"luquillo",1997,"Margaritaria nobilis","ffdbasket",1997-06-03,154,18.43,-66.01,"nectar",32.6,TRUE,6
17024,"luquillo",1998,"Margaritaria nobilis","ffdbasket",1998-06-02,153,18.43,-66.01,"nectar",32.3,TRUE,6
17025,"luquillo",1999,"Margaritaria nobilis","ffdbasket",1999-05-26,146,18.43,-66.01,"nectar",31.6,TRUE,6
17026,"luquillo",2001,"Margaritaria nobilis","ffdbasket",2001-06-20,171,18.43,-66.01,"nectar",32.4,TRUE,6
17027,"luquillo",2002,"Margaritaria nobilis","ffdbasket",2002-06-25,176,18.43,-66.01,"nectar",31.8,TRUE,6
17028,"luquillo",2003,"Margaritaria nobilis","ffdbasket",2003-06-25,176,18.43,-66.01,"nectar",31.3,TRUE,6
17029,"luquillo",2004,"Margaritaria nobilis","ffdbasket",2004-06-23,175,18.43,-66.01,"nectar",31.9,TRUE,6
