"V1","station","year","species","estimate","lower","upper","lat","lon","dataset","tmax","tmax_dynamic","med_month"
7504,"RM6",1995,"Amerosedum lanceolatum",216.030455096564,215.119069249664,216.905890650177,38.955942,-106.988305,"rmbl",19.8,21.7,7
7505,"RM6",1995,"Heterotheca villosa",216.185124905909,213.299201685562,216.613691110854,38.955942,-106.988305,"rmbl",19.8,21.7,7
7512,"RM7",1995,"Claytonia lanceolata",159.761186555383,158.979044153142,159.994897803415,38.955942,-106.988305,"rmbl",8.2,15.5,5
7513,"RM7",1995,"Mertensia fusiformis",163.59845182765,162.928573552701,165.61283796082,38.955942,-106.988305,"rmbl",8.2,15.5,5
7514,"RM7",1995,"Androsace septentrionalis",174.045736748909,172.486119819533,174.926678808492,38.955942,-106.988305,"rmbl",8.2,15.5,5
7515,"RM7",1995,"Hydrophyllum capitatum",173.990685673002,171.593287372534,174.848212142795,38.955942,-106.988305,"rmbl",8.2,15.5,5
7516,"RM7",1995,"Delphinium nuttallianum",176.311011275889,174.317827986463,176.96555411133,38.955942,-106.988305,"rmbl",15.5,15.5,6
7518,"RM7",1995,"Mahonia repens",182.15583955913,80.0837729865891,184.573329508849,38.955942,-106.988305,"rmbl",8.2,19.8,5
7519,"RM7",1995,"Amelanchier alnifolia",185.636351673953,182.990616271108,186.384248817908,38.955942,-106.988305,"rmbl",15.5,19.8,6
7521,"RM7",1995,"Potentilla hippiana",201.490110390745,193.899470444868,204.651202317817,38.955942,-106.988305,"rmbl",15.5,19.8,6
7522,"RM7",1995,"Eriogonum umbellatum",206.719437828197,200.361774381281,208.816572978678,38.955942,-106.988305,"rmbl",15.5,19.8,6
7525,"RM7",1995,"Heterotheca villosa",218.121207967886,215.524482431418,218.824396388733,38.955942,-106.988305,"rmbl",19.8,21.7,7
7526,"RM7",1995,"Polygonum douglasii",218.845407650288,212.464540426797,220.835783666661,38.955942,-106.988305,"rmbl",19.8,21.7,7
7529,"RM7",1995,"Erigeron speciosus",229.044631142471,226.115669523863,229.951290408735,38.955942,-106.988305,"rmbl",19.8,21.7,7
7530,"RM8",1995,"Erythronium grandiflorum",168.234196364477,159.91749105004,169.858330396964,38.955942,-106.988305,"rmbl",8.2,15.5,5
7531,"RM8",1995,"Valeriana edulis",191.680355460259,189.615296100326,192.899902934993,38.955942,-106.988305,"rmbl",15.5,19.8,6
7532,"RM8",1995,"Dugaldia hoopesii",193.661321705123,186.109855895402,196.778199341161,38.955942,-106.988305,"rmbl",19.8,19.8,7
7533,"RM8",1995,"Dodecatheon pulchellum",198.882428014907,191.699047741905,200.699064854535,38.955942,-106.988305,"rmbl",15.5,19.8,6
7534,"RM8",1995,"Mertensia ciliata",201.56041997619,197.449750071299,202.902796312512,38.955942,-106.988305,"rmbl",15.5,19.8,6
7536,"RM8",1995,"Ligusticum porteri",208.279117972675,206.348620493285,208.945142038385,38.955942,-106.988305,"rmbl",19.8,19.8,7
7537,"RM8",1995,"Anticlea elegans",213.898345790953,212.447160992843,214.725137807,38.955942,-106.988305,"rmbl",19.8,21.7,7
7538,"RM8",1995,"Aconitum columbianum",217.482835105041,213.773063995061,218.744769948854,38.955942,-106.988305,"rmbl",19.8,21.7,7
7539,"RM8",1995,"Pentaphylloides floribunda",218.673962281553,217.719077501365,218.990835944523,38.955942,-106.988305,"rmbl",19.8,21.7,7
7540,"RM8",1995,"Poa pratensis",233.472715081931,226.025396523602,235.294495760799,38.955942,-106.988305,"rmbl",19.8,21.7,7
7541,"RM8",1995,"Solidago multiradiata",243.470209048178,242.009818948987,243.981841558126,38.955942,-106.988305,"rmbl",19.8,17.2,7
7543,"RM9",1995,"Claytonia lanceolata",167.465096158885,165.912150657469,167.978002678975,38.955942,-106.988305,"rmbl",8.2,15.5,5
7545,"RM9",1995,"Viola praemorsa",183.777513134948,151.013592746444,186.237457670637,38.955942,-106.988305,"rmbl",15.5,19.8,6
7546,"RM9",1995,"Thalictrum fendleri",197.386102385647,195.877882288625,198.79684098585,38.955942,-106.988305,"rmbl",15.5,19.8,6
7547,"RM9",1995,"Aquilegia coerulea",205.731475074768,190.787049528664,208.714872934482,38.955942,-106.988305,"rmbl",19.8,19.8,7
7548,"RM9",1995,"Ligusticum porteri",207.561647618015,204.411808882906,208.922892872513,38.955942,-106.988305,"rmbl",19.8,19.8,7
7549,"RM9",1995,"Castilleja sulphurea",214.488547645015,213.259608269947,214.961247076403,38.955942,-106.988305,"rmbl",19.8,21.7,7
7550,"RM9",1995,"Elymus trachycaulus",214.114188179767,201.040898260146,216.723995013281,38.955942,-106.988305,"rmbl",19.8,21.7,7
7551,"RM9",1995,"Vicia americana",213.494372410986,199.318708350029,216.251047225282,38.955942,-106.988305,"rmbl",19.8,21.7,7
7552,"RM9",1995,"Helianthella quinquenervis",219.777513134948,187.013592746444,222.237457670637,38.955942,-106.988305,"rmbl",19.8,21.7,7
7554,"VR1",1995,"Erythronium grandiflorum",169.322834340474,166.440407026766,169.578444194196,38.955942,-106.988305,"rmbl",8.2,15.5,5
7555,"VR1",1995,"Noccaea fendleri",176.581137267191,175.666558715321,176.98525165818,38.955942,-106.988305,"rmbl",8.2,15.5,5
7556,"VR1",1995,"Valeriana occidentalis",184.093432531399,182.315437333525,184.959842946712,38.955942,-106.988305,"rmbl",15.5,19.8,6
7557,"VR1",1995,"Draba aurea",189.838083520123,187.548552727276,190.911364683796,38.955942,-106.988305,"rmbl",15.5,19.8,6
7558,"VR1",1995,"Mertensia ciliata",194.232687650858,193.190512026911,194.91377605118,38.955942,-106.988305,"rmbl",15.5,19.8,6
7559,"VR1",1995,"Bromelica spectabilis",206.436871836415,204.779780111876,206.948866707698,38.955942,-106.988305,"rmbl",19.8,19.8,7
7560,"VR1",1995,"Ligusticum porteri",206.216321769599,198.472097505293,208.774367804517,38.955942,-106.988305,"rmbl",19.8,19.8,7
7562,"VR1",1995,"Heracleum sphondylium",209.05969014874,197.459441165818,212.390527874596,38.955942,-106.988305,"rmbl",19.8,19.8,7
7563,"VR1",1995,"Helianthella quinquenervis",216.561771792116,204.905205602238,218.906692921878,38.955942,-106.988305,"rmbl",19.8,21.7,7
7564,"VR1",1995,"Pyrrocoma crocea",223.542139735106,222.616968450778,223.953872281403,38.955942,-106.988305,"rmbl",19.8,21.7,7
7567,"VR1",1995,"Ligularia bigelovii",231.360921890907,229.595136922539,231.976875476913,38.955942,-106.988305,"rmbl",21.7,21.7,8
7569,"VR2",1995,"Claytonia lanceolata",163.020008074028,159.587629510516,163.463089349626,38.955942,-106.988305,"rmbl",8.2,15.5,5
7571,"VR2",1995,"Noccaea fendleri",171.342773935351,170.046787694102,171.965184857364,38.955942,-106.988305,"rmbl",8.2,15.5,5
7572,"VR2",1995,"Taraxacum officinale",184.44173878276,181.578831736106,184.530935930003,38.955942,-106.988305,"rmbl",15.5,19.8,6
7573,"VR2",1995,"Mertensia ciliata",194.231563963747,192.640235831083,194.890684851929,38.955942,-106.988305,"rmbl",15.5,19.8,6
7574,"VR2",1995,"Geranium richardsonii",193.160056134776,183.538758214378,196.481613597189,38.955942,-106.988305,"rmbl",15.5,19.8,6
7575,"VR2",1995,"Delphinium barbeyi",210.65741704722,210.258909479618,210.987064055181,38.955942,-106.988305,"rmbl",19.8,19.8,7
7576,"VR2",1995,"Heracleum sphondylium",207.030842642124,190.198794537475,210.731433823923,38.955942,-106.988305,"rmbl",19.8,19.8,7
7577,"VR2",1995,"Bromelica spectabilis",210.910623495989,209.788406082851,212.838805863773,38.955942,-106.988305,"rmbl",19.8,19.8,7
7579,"VR2",1995,"Lupinus argenteus",211.411588098489,207.351502328446,214.603807338009,38.955942,-106.988305,"rmbl",19.8,19.8,7
7580,"VR2",1995,"Cirsium sp",223.318296119752,221.351635911325,223.972358271937,38.955942,-106.988305,"rmbl",19.8,21.7,7
7581,"VR2",1995,"Ligularia bigelovii",222.736169572348,220.891275714698,223.725544324834,38.955942,-106.988305,"rmbl",19.8,21.7,7
7582,"VR2",1995,"Poa pratensis",223.00040996326,220.477241010009,223.560432528799,38.955942,-106.988305,"rmbl",19.8,21.7,7
7584,"VR2",1995,"Pyrrocoma crocea",228.506843458214,225.47222839533,229.878815008668,38.955942,-106.988305,"rmbl",19.8,21.7,7
7585,"VR2",1995,"Symphyotrichum foliaceum",246.560121107867,240.49906695853,247.820749224147,38.955942,-106.988305,"rmbl",21.7,17.2,8
7586,"WM1",1995,"Ranunculus inamoenus",176.131528122675,167.948645470925,178.851671616567,38.955942,-106.988305,"rmbl",8.2,15.5,5
7587,"WM1",1995,"Viola praemorsa",180.56073165002,178.2569345429,181.786878096407,38.955942,-106.988305,"rmbl",15.5,15.5,6
7588,"WM1",1995,"Taraxacum officinale",184.241519116815,181.880730022891,184.941127739491,38.955942,-106.988305,"rmbl",15.5,19.8,6
7589,"WM1",1995,"Valeriana occidentalis",184.18415292092,182.867083396077,184.950997634343,38.955942,-106.988305,"rmbl",15.5,19.8,6
7590,"WM1",1995,"Fragaria virginiana",188.745050264774,187.373764559945,188.932497917741,38.955942,-106.988305,"rmbl",15.5,19.8,6
7591,"WM1",1995,"Androsace septentrionalis",175.396741581219,30.0655654455134,183.825218134041,38.955942,-106.988305,"rmbl",15.5,15.5,6
7593,"WM1",1995,"Lupinus bakeri",194.834551751507,192.134427581947,196.359569844409,38.955942,-106.988305,"rmbl",15.5,19.8,6
7594,"WM1",1995,"Valeriana edulis",197.467185180133,189.023481195418,200.283890373026,38.955942,-106.988305,"rmbl",19.8,19.8,7
7595,"WM1",1995,"Potentilla pulcherrima",206.678217939694,197.196307872066,207.631518098989,38.955942,-106.988305,"rmbl",15.5,19.8,6
7596,"WM1",1995,"Vicia americana",208.498628823735,206.512876229941,208.991078316437,38.955942,-106.988305,"rmbl",19.8,19.8,7
7598,"WM1",1995,"Adenolinum lewisii",223.189489576568,222.412022490368,223.957124196224,38.955942,-106.988305,"rmbl",19.8,21.7,7
7599,"WM1",1995,"Collomia linearis",221.719777630296,214.650062457894,223.861174080588,38.955942,-106.988305,"rmbl",19.8,21.7,7
7601,"WM1",1995,"Erigeron speciosus",222.556185725759,219.663113654804,223.298549943197,38.955942,-106.988305,"rmbl",19.8,21.7,7
7602,"WM1",1995,"Achillea millefolium",223.911062674875,218.626660372675,225.882138570539,38.955942,-106.988305,"rmbl",19.8,21.7,7
7604,"WM1",1995,"Ligularia bigelovii",226.17840938591,221.492561376313,227.398864430737,38.955942,-106.988305,"rmbl",19.8,21.7,7
7606,"WM1",1995,"Dugaldia hoopesii",229.183945323421,227.107753146788,229.971647135246,38.955942,-106.988305,"rmbl",19.8,21.7,7
7608,"WM1",1995,"Galium septentrionale",233.025577403071,230.609488773371,233.899487247988,38.955942,-106.988305,"rmbl",19.8,21.7,7
7610,"WM2",1995,"Ranunculus inamoenus",176.617724594854,172.399530935738,178.720732106784,38.955942,-106.988305,"rmbl",15.5,15.5,6
7611,"WM2",1995,"Viola praemorsa",180.689458026999,177.333288832744,181.477688133362,38.955942,-106.988305,"rmbl",15.5,15.5,6
7612,"WM2",1995,"Taraxacum officinale",185.625195463563,184.702971582947,186.775716888961,38.955942,-106.988305,"rmbl",15.5,19.8,6
7613,"WM2",1995,"Androsace septentrionalis",188.632443414882,187.29979110126,188.949388034922,38.955942,-106.988305,"rmbl",15.5,19.8,6
7614,"WM2",1995,"Draba aurea",191.736378036704,189.17011978428,192.688204384526,38.955942,-106.988305,"rmbl",15.5,19.8,6
7616,"WM2",1995,"Lupinus bakeri",199.027320577633,197.344255219774,200.473665930944,38.955942,-106.988305,"rmbl",15.5,19.8,6
7619,"WM2",1995,"Potentilla pulcherrima",207.76931395274,205.257696572957,208.768025723744,38.955942,-106.988305,"rmbl",15.5,19.8,6
7620,"WM2",1995,"Adenolinum lewisii",218.325820193926,216.341862134647,218.974951050312,38.955942,-106.988305,"rmbl",19.8,21.7,7
7621,"WM2",1995,"Delphinium barbeyi",223.158394881404,222.533799546811,223.947019003735,38.955942,-106.988305,"rmbl",19.8,21.7,7
7623,"WM2",1995,"Poa pratensis",222.840167696962,212.916656099717,223.989203408571,38.955942,-106.988305,"rmbl",19.8,21.7,7
7624,"WM2",1995,"Achillea millefolium",224.87649731497,222.107831535013,225.88127364122,38.955942,-106.988305,"rmbl",19.8,21.7,7
7626,"WM2",1995,"Bromopsis inermis",223.210100269086,219.323817367815,225.715426996378,38.955942,-106.988305,"rmbl",19.8,21.7,7
7628,"WM2",1995,"Erigeron speciosus",228.963767474301,226.05485287118,229.949452152799,38.955942,-106.988305,"rmbl",19.8,21.7,7
7629,"WM2",1995,"Ligularia bigelovii",227.92191905211,221.074890685991,229.915128946535,38.955942,-106.988305,"rmbl",21.7,21.7,8
7630,"WM2",1995,"Vicia americana",224.673574482955,218.063879788534,228.611322360023,38.955942,-106.988305,"rmbl",19.8,21.7,7
7631,"WM2",1995,"Solidago multiradiata",233.456898584839,230.345480293406,233.716862953426,38.955942,-106.988305,"rmbl",19.8,21.7,7
7632,"WM2",1995,"Campanula rotundifolia",234.394146530568,229.926360686352,235.374933359988,38.955942,-106.988305,"rmbl",19.8,21.7,7
7633,"WM2",1995,"Symphyotrichum foliaceum",241.387144643955,239.362042780635,241.987218813251,38.955942,-106.988305,"rmbl",21.7,21.7,8
7634,"WM3",1995,"Mertensia fusiformis",176.04713449283,174.82710090885,176.840496679288,38.955942,-106.988305,"rmbl",8.2,15.5,5
7636,"WM3",1995,"Viola praemorsa",182.099818631834,178.192900817438,184.495189381275,38.955942,-106.988305,"rmbl",15.5,19.8,6
7637,"WM3",1995,"Taraxacum officinale",187.467452521915,180.294505082357,188.955180116049,38.955942,-106.988305,"rmbl",15.5,19.8,6
7638,"WM3",1995,"Androsace septentrionalis",190.052453461936,188.274172762979,190.886007924018,38.955942,-106.988305,"rmbl",15.5,19.8,6
7640,"WM3",1995,"Valeriana occidentalis",187.094266054536,46.1813847741441,190.48525486431,38.955942,-106.988305,"rmbl",15.5,19.8,6
7642,"WM3",1995,"Geranium richardsonii",201.970901388931,198.950562981439,202.968367102944,38.955942,-106.988305,"rmbl",19.8,19.8,7
7644,"WM3",1995,"Lathyrus leucanthus",207.062678561071,202.362599695493,208.763877248073,38.955942,-106.988305,"rmbl",19.8,19.8,7
7645,"WM3",1995,"Potentilla pulcherrima",207.932102883713,207.635121448146,208.924197215641,38.955942,-106.988305,"rmbl",15.5,19.8,6
7647,"WM3",1995,"Adenolinum lewisii",208.833521723506,202.218547206123,211.015740572798,38.955942,-106.988305,"rmbl",19.8,19.8,7
7648,"WM3",1995,"Delphinium barbeyi",218.596501611965,218.11912752071,218.980026883116,38.955942,-106.988305,"rmbl",19.8,21.7,7
7652,"WM3",1995,"Erigeron speciosus",230.694166366748,227.40916094946,231.642434252965,38.955942,-106.988305,"rmbl",19.8,21.7,7
7653,"WM3",1995,"Solidago multiradiata",235.061503908244,233.155065086953,235.77071078436,38.955942,-106.988305,"rmbl",19.8,21.7,7
7654,"WM3",1995,"Oligosporus dracunculus",241.136516808982,238.583115406801,241.945382510623,38.955942,-106.988305,"rmbl",21.7,21.7,8
7655,"WM3",1995,"Agoseris glauca",246.158511850723,238.085363236304,247.93992922192,38.955942,-106.988305,"rmbl",21.7,17.2,8
7656,"WM4",1995,"Mertensia fusiformis",176.138390117742,173.725061962296,176.775015395176,38.955942,-106.988305,"rmbl",15.5,15.5,6
7657,"WM4",1995,"Viola praemorsa",182.305630056042,171.897007753744,184.572761799456,38.955942,-106.988305,"rmbl",15.5,19.8,6
7658,"WM4",1995,"Ranunculus inamoenus",186.747421314321,173.542200865861,190.527097735977,38.955942,-106.988305,"rmbl",15.5,19.8,6
7659,"WM4",1995,"Lathyrus leucanthus",206.611264416734,205.450917315021,206.989750922746,38.955942,-106.988305,"rmbl",15.5,19.8,6
7661,"WM4",1995,"Adenolinum lewisii",216.129907501736,212.111578186665,218.378056711844,38.955942,-106.988305,"rmbl",19.8,21.7,7
7662,"WM4",1995,"Collomia linearis",215.989403693928,207.545618217538,218.771426638571,38.955942,-106.988305,"rmbl",19.8,21.7,7
7665,"WM4",1995,"Polygonum douglasii",218.70723426146,211.619422507172,220.211507381151,38.955942,-106.988305,"rmbl",19.8,21.7,7
7666,"WM4",1995,"Achnatherum lettermanii",220.418759522412,210.482698687726,222.927823125243,38.955942,-106.988305,"rmbl",19.8,21.7,7
7667,"WM4",1995,"Poa pratensis",223.58941604071,222.089857694737,223.997714084384,38.955942,-106.988305,"rmbl",19.8,21.7,7
7668,"WM4",1995,"Potentilla pulcherrima",223.384298629561,223.118659149744,223.972395748078,38.955942,-106.988305,"rmbl",15.5,21.7,6
7670,"WM4",1995,"Vicia americana",228.263884289361,215.591218235878,229.963717424664,38.955942,-106.988305,"rmbl",19.8,21.7,7
7671,"WM4",1995,"Erigeron speciosus",230.812082810403,227.813228090161,231.70505023854,38.955942,-106.988305,"rmbl",19.8,21.7,7
7673,"WM4",1995,"Oligosporus dracunculus",247.140409891578,245.366074072643,247.907427436007,38.955942,-106.988305,"rmbl",21.7,17.2,8
7676,"WM5",1995,"Mertensia fusiformis",174.712227045193,172.787610792435,174.79164707449,38.955942,-106.988305,"rmbl",15.5,15.5,6
7677,"WM5",1995,"Viola praemorsa",177.060288245454,174.79068724673,178.622601280446,38.955942,-106.988305,"rmbl",15.5,15.5,6
7678,"WM5",1995,"Androsace septentrionalis",187.014130983736,180.806749762452,189.416729090961,38.955942,-106.988305,"rmbl",15.5,19.8,6
7679,"WM5",1995,"Ranunculus inamoenus",187.36704071322,174.140691907388,190.738133171929,38.955942,-106.988305,"rmbl",15.5,19.8,6
7680,"WM5",1995,"Draba aurea",192.164790842952,188.111835054152,192.354273167185,38.955942,-106.988305,"rmbl",15.5,19.8,6
7681,"WM5",1995,"Taraxacum officinale",191.39132829604,168.239544719544,192.991861281401,38.955942,-106.988305,"rmbl",15.5,19.8,6
7682,"WM5",1995,"Lathyrus leucanthus",198.064960320281,195.651642494583,198.88250577626,38.955942,-106.988305,"rmbl",15.5,19.8,6
7683,"WM5",1995,"Lupinus bakeri",199.536049777819,196.923537072574,200.790486636917,38.955942,-106.988305,"rmbl",15.5,19.8,6
7684,"WM5",1995,"Potentilla pulcherrima",205.361021159165,201.182090833135,206.593533442986,38.955942,-106.988305,"rmbl",15.5,19.8,6
7686,"WM5",1995,"Ligusticum porteri",208.062901401646,205.356684238787,208.969313631503,38.955942,-106.988305,"rmbl",19.8,19.8,7
7687,"WM5",1995,"Adenolinum lewisii",209.931705354171,207.299496099563,210.836250656913,38.955942,-106.988305,"rmbl",19.8,19.8,7
7688,"WM5",1995,"Collomia linearis",213.9016540462,208.987069878083,215.867290365893,38.955942,-106.988305,"rmbl",19.8,21.7,7
7691,"WM5",1995,"Erysimum capitatum",218.542144976605,217.680023250767,218.983473303403,38.955942,-106.988305,"rmbl",15.5,21.7,6
7692,"WM5",1995,"Poa pratensis",223.275686354761,221.646638496619,223.907528030972,38.955942,-106.988305,"rmbl",19.8,21.7,7
7693,"WM5",1995,"Polygonum douglasii",222.590683281323,221.184355467691,223.903759454073,38.955942,-106.988305,"rmbl",19.8,21.7,7
7698,"WM5",1995,"Campanula rotundifolia",233.958706939501,228.010320592204,235.827323551368,38.955942,-106.988305,"rmbl",19.8,21.7,7
7699,"WM5",1995,"Achillea millefolium",214.953734788771,-638.617003665501,230.057777393426,38.955942,-106.988305,"rmbl",19.8,21.7,7
7700,"WM5",1995,"Agoseris glauca",234.094266054536,93.1813847741441,237.48525486431,38.955942,-106.988305,"rmbl",19.8,21.7,7
7701,"EM1",1996,"Claytonia lanceolata",134.758605614349,117.129940909362,137.146791070888,38.955942,-106.988305,"rmbl",14.1,14.1,5
7702,"EM1",1996,"Erythronium grandiflorum",152.226295475966,150.025067595581,152.926456675066,38.955942,-106.988305,"rmbl",14.1,18.6,5
7703,"EM1",1996,"Noccaea fendleri",152.764904614189,149.801726884753,153.915783075203,38.955942,-106.988305,"rmbl",14.1,18.6,5
7704,"EM1",1996,"Valeriana occidentalis",156.594057807845,155.462802816528,157.871201930241,38.955942,-106.988305,"rmbl",18.6,18.6,6
7705,"EM1",1996,"Ranunculus inamoenus",153.760946731462,103.835022740313,159.776721084902,38.955942,-106.988305,"rmbl",14.1,18.6,5
7706,"EM1",1996,"Draba aurea",173.146832037886,170.613485004142,173.75849258708,38.955942,-106.988305,"rmbl",18.6,18.6,6
7707,"EM1",1996,"Hydrophyllum fendleri",175.307012845592,174.178774989215,175.967031112097,38.955942,-106.988305,"rmbl",18.6,18.6,6
7709,"EM1",1996,"Geranium richardsonii",184.816580180829,181.727553941448,185.917564146931,38.955942,-106.988305,"rmbl",22.3,22.3,7
7710,"EM1",1996,"Mertensia ciliata",184.664557021484,180.708163008992,185.925122011957,38.955942,-106.988305,"rmbl",22.3,22.3,7
7711,"EM1",1996,"Ligusticum porteri",186.129168430443,181.86629173389,187.867037546807,38.955942,-106.988305,"rmbl",22.3,22.3,7
7713,"EM1",1996,"Aconitum columbianum",196.442064916657,195.056946338252,196.979270205943,38.955942,-106.988305,"rmbl",22.3,22.3,7
